index,label,error_type,source_file
747,0,correct,gsm8k.main.train
747,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
748,0,correct,gsm8k.main.train
748,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
760,0,correct,gsm8k.main.train
760,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
761,0,correct,gsm8k.main.train
761,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
762,0,correct,gsm8k.main.train
762,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
763,0,correct,gsm8k.main.train
763,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
764,0,correct,gsm8k.main.train
764,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
765,0,correct,gsm8k.main.train
765,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
766,0,correct,gsm8k.main.train
766,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
767,0,correct,gsm8k.main.train
767,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
768,0,correct,gsm8k.main.train
768,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
769,0,correct,gsm8k.main.train
769,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
770,0,correct,gsm8k.main.train
770,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
771,0,correct,gsm8k.main.train
771,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
772,0,correct,gsm8k.main.train
772,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
773,0,correct,gsm8k.main.train
773,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
774,0,correct,gsm8k.main.train
774,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
775,0,correct,gsm8k.main.train
775,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
776,0,correct,gsm8k.main.train
776,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
777,0,correct,gsm8k.main.train
777,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
778,0,correct,gsm8k.main.train
778,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
779,0,correct,gsm8k.main.train
779,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
780,0,correct,gsm8k.main.train
780,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
782,0,correct,gsm8k.main.train
782,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
783,0,correct,gsm8k.main.train
783,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
784,0,correct,gsm8k.main.train
784,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
785,0,correct,gsm8k.main.train
785,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
787,0,correct,gsm8k.main.train
787,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
788,0,correct,gsm8k.main.train
788,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
789,0,correct,gsm8k.main.train
789,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
790,0,correct,gsm8k.main.train
790,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
791,0,correct,gsm8k.main.train
791,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
792,0,correct,gsm8k.main.train
792,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
793,0,correct,gsm8k.main.train
793,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
794,0,correct,gsm8k.main.train
794,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
795,0,correct,gsm8k.main.train
795,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
796,0,correct,gsm8k.main.train
796,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
798,0,correct,gsm8k.main.train
798,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
799,0,correct,gsm8k.main.train
799,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
800,0,correct,gsm8k.main.train
800,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
801,0,correct,gsm8k.main.train
801,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
802,0,correct,gsm8k.main.train
802,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
803,0,correct,gsm8k.main.train
803,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
804,0,correct,gsm8k.main.train
804,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
805,0,correct,gsm8k.main.train
805,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
806,0,correct,gsm8k.main.train
806,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
807,0,correct,gsm8k.main.train
807,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
808,0,correct,gsm8k.main.train
808,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
809,0,correct,gsm8k.main.train
809,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
810,0,correct,gsm8k.main.train
810,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
811,0,correct,gsm8k.main.train
811,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
812,0,correct,gsm8k.main.train
812,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
813,0,correct,gsm8k.main.train
813,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
814,0,correct,gsm8k.main.train
814,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
815,0,correct,gsm8k.main.train
815,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
816,0,correct,gsm8k.main.train
816,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
817,0,correct,gsm8k.main.train
817,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
819,0,correct,gsm8k.main.train
819,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
820,0,correct,gsm8k.main.train
820,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
821,0,correct,gsm8k.main.train
821,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
822,0,correct,gsm8k.main.train
822,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
823,0,correct,gsm8k.main.train
823,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
824,0,correct,gsm8k.main.train
824,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
825,0,correct,gsm8k.main.train
825,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
826,0,correct,gsm8k.main.train
826,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
827,0,correct,gsm8k.main.train
827,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
828,0,correct,gsm8k.main.train
828,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
829,0,correct,gsm8k.main.train
829,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
830,0,correct,gsm8k.main.train
830,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
831,0,correct,gsm8k.main.train
831,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
832,0,correct,gsm8k.main.train
832,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
833,0,correct,gsm8k.main.train
833,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
834,0,correct,gsm8k.main.train
834,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
835,0,correct,gsm8k.main.train
835,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
836,0,correct,gsm8k.main.train
836,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
837,0,correct,gsm8k.main.train
837,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
838,0,correct,gsm8k.main.train
838,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
839,0,correct,gsm8k.main.train
839,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
840,0,correct,gsm8k.main.train
840,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
841,0,correct,gsm8k.main.train
841,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
842,0,correct,gsm8k.main.train
842,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
843,0,correct,gsm8k.main.train
843,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
844,0,correct,gsm8k.main.train
844,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
845,0,correct,gsm8k.main.train
845,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
846,0,correct,gsm8k.main.train
846,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
847,0,correct,gsm8k.main.train
847,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
848,0,correct,gsm8k.main.train
848,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
849,0,correct,gsm8k.main.train
849,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
850,0,correct,gsm8k.main.train
850,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
851,0,correct,gsm8k.main.train
851,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
852,0,correct,gsm8k.main.train
852,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
853,0,correct,gsm8k.main.train
853,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
854,0,correct,gsm8k.main.train
854,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
855,0,correct,gsm8k.main.train
855,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
856,0,correct,gsm8k.main.train
856,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
857,0,correct,gsm8k.main.train
857,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
858,0,correct,gsm8k.main.train
858,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
859,0,correct,gsm8k.main.train
859,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
860,0,correct,gsm8k.main.train
860,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
861,0,correct,gsm8k.main.train
861,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
862,0,correct,gsm8k.main.train
862,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
863,0,correct,gsm8k.main.train
863,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
864,0,correct,gsm8k.main.train
864,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
865,0,correct,gsm8k.main.train
865,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
866,0,correct,gsm8k.main.train
866,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
868,0,correct,gsm8k.main.train
868,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
870,0,correct,gsm8k.main.train
870,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
871,0,correct,gsm8k.main.train
871,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
872,0,correct,gsm8k.main.train
872,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
873,0,correct,gsm8k.main.train
873,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
874,0,correct,gsm8k.main.train
874,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
875,0,correct,gsm8k.main.train
875,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
876,0,correct,gsm8k.main.train
876,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
877,0,correct,gsm8k.main.train
877,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
878,0,correct,gsm8k.main.train
878,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
879,0,correct,gsm8k.main.train
879,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
880,0,correct,gsm8k.main.train
880,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
881,0,correct,gsm8k.main.train
881,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
882,0,correct,gsm8k.main.train
882,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
883,0,correct,gsm8k.main.train
883,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
884,0,correct,gsm8k.main.train
884,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
885,0,correct,gsm8k.main.train
885,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
886,0,correct,gsm8k.main.train
886,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
887,0,correct,gsm8k.main.train
887,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
888,0,correct,gsm8k.main.train
888,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
889,0,correct,gsm8k.main.train
889,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
891,0,correct,gsm8k.main.train
891,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
893,0,correct,gsm8k.main.train
893,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
894,0,correct,gsm8k.main.train
894,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
895,0,correct,gsm8k.main.train
895,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
896,0,correct,gsm8k.main.train
896,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
897,0,correct,gsm8k.main.train
897,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
898,0,correct,gsm8k.main.train
898,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
899,0,correct,gsm8k.main.train
899,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
900,0,correct,gsm8k.main.train
900,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
901,0,correct,gsm8k.main.train
901,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
902,0,correct,gsm8k.main.train
902,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
903,0,correct,gsm8k.main.train
903,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
904,0,correct,gsm8k.main.train
904,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
905,0,correct,gsm8k.main.train
905,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
906,0,correct,gsm8k.main.train
906,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
907,0,correct,gsm8k.main.train
907,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
908,0,correct,gsm8k.main.train
908,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
909,0,correct,gsm8k.main.train
909,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
927,0,correct,gsm8k.main.train
927,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
929,0,correct,gsm8k.main.train
929,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
935,0,correct,gsm8k.main.train
935,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
936,0,correct,gsm8k.main.train
936,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
937,0,correct,gsm8k.main.train
937,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
938,0,correct,gsm8k.main.train
938,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
939,0,correct,gsm8k.main.train
939,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
940,0,correct,gsm8k.main.train
940,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
941,0,correct,gsm8k.main.train
941,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
952,0,correct,gsm8k.main.train
952,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
953,0,correct,gsm8k.main.train
953,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
963,0,correct,gsm8k.main.train
963,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
971,0,correct,gsm8k.main.train
971,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
972,0,correct,gsm8k.main.train
972,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
973,0,correct,gsm8k.main.train
973,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
985,0,correct,gsm8k.main.train
985,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
986,0,correct,gsm8k.main.train
986,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
987,0,correct,gsm8k.main.train
987,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
988,0,correct,gsm8k.main.train
988,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
989,0,correct,gsm8k.main.train
989,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
990,0,correct,gsm8k.main.train
990,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
991,0,correct,gsm8k.main.train
991,1,conceptual,data/manually_gen_incorrect_answers_gsm8k/gsm8k_annotated_500_to_999.jsonl
