index,tier,model,mutation_type,erroneous_line_number,target_variable,correct_value,flawed_value,repro_seed,date_utc,time_utc,mutation_details,filepath,solution_line_count,error_line_numeric,error_position_ratio,position_bin,validator
4528,tier2,google_gemini-2.5-flash,incomplete_calculation,L1,equipment_cost_per_player,47.0,22.0,-4928609961347133239,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""equipment_cost_per_player"", ""operand_to_remove"": ""jersey_cost"", ""original_operands"": [""jersey_cost"", ""shorts_cost"", ""socks_cost""]}",data/conceptual-error-candidates/tier2/4528/google_gemini-2.5-flash_incomplete_calculation_equipment_cost_per_player_.json,2,1,0.5,middle,arvind
4960,tier2,google_gemini-2.5-flash,incomplete_calculation,L1,total_bill,40,30,-3334165857657361222,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_bill"", ""operand_to_remove"": ""dish_price_leticia"", ""original_operands"": [""dish_price_leticia"", ""dish_price_percy"", ""dish_price_scarlett""]}",data/conceptual-error-candidates/tier2/4960/google_gemini-2.5-flash_incomplete_calculation_total_bill_.json,2,1,0.5,middle,ali
5141,tier2,google_gemini-2.5-flash,incomplete_calculation,L2,subtotal_cost,60.0,20.0,-488377971760494399,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""subtotal_cost"", ""operand_to_remove"": ""total_entree_cost"", ""original_operands"": [""appetizer_cost"", ""dessert_cost"", ""total_entree_cost""]}",data/conceptual-error-candidates/tier2/5141/google_gemini-2.5-flash_incomplete_calculation_subtotal_cost_.json,4,2,0.5,middle,arvind
5206,tier2,google_gemini-2.5-flash,incomplete_calculation,L1,bone_meal_plant_height,45.0,4500,4673541666119200468,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""bone_meal_plant_height"", ""operand_to_remove"": ""percent_factor"", ""original_operands"": [""bone_meal_percent_num"", ""control_plant_height"", ""percent_factor""]}",data/conceptual-error-candidates/tier2/5206/google_gemini-2.5-flash_incomplete_calculation_bone_meal_plant_height_.json,2,1,0.5,middle,mauro
5299,tier2,google_gemini-2.5-flash,incomplete_calculation,L2,num_returns,370.0,10.0,-5319899106089092692,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""num_returns"", ""operand_to_remove"": ""return_percent_num"", ""original_operands"": [""num_customers"", ""percent_factor"", ""return_percent_num""]}",data/conceptual-error-candidates/tier2/5299/google_gemini-2.5-flash_incomplete_calculation_num_returns_.json,4,2,0.5,middle,ling
5321,tier2,google_gemini-2.5-flash,incomplete_calculation,L3,total_supplies_before_discount,95.0,75.0,4427661758417095397,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_supplies_before_discount"", ""operand_to_remove"": ""dog_food_cost"", ""original_operands"": [""collar_leash_cost"", ""crate_bed_total_cost"", ""dog_food_cost"", ""toys_cost"", ""treats_total_cost""]}",data/conceptual-error-candidates/tier2/5321/google_gemini-2.5-flash_incomplete_calculation_total_supplies_before_discount_.json,6,3,0.5,middle,yewei
5741,tier2,google_gemini-2.5-flash,incomplete_calculation,L2,manicure_tip,6.0,600,2389107248108314849,2025-07-21,12:32:42,"{""type"": ""incomplete_calculation"", ""target_variable"": ""manicure_tip"", ""operand_to_remove"": ""percent_factor"", ""original_operands"": [""manicure_cost"", ""percent_factor"", ""tip_percent_num""]}",data/conceptual-error-candidates/tier2/5741/google_gemini-2.5-flash_incomplete_calculation_manicure_tip_.json,5,2,0.4,middle,ali
5964,tier2,google_gemini-2.5-flash,incomplete_calculation,L3,total_brownie_dozens,10,5,3968414657081106973,2025-07-21,12:32:42,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_brownie_dozens"", ""operand_to_remove"": ""paige_brownie_dozens"", ""original_operands"": [""betty_brownie_dozens"", ""paige_blondie_dozens"", ""paige_brownie_dozens""]}",data/conceptual-error-candidates/tier2/5964/google_gemini-2.5-flash_incomplete_calculation_total_brownie_dozens_.json,7,3,0.42857142857142855,middle,yewei
6260,tier2,google_gemini-2.5-flash,incomplete_calculation,L2,total_money,22,18,9108338040315367344,2025-07-21,12:32:42,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_money"", ""operand_to_remove"": ""mother_gift"", ""original_operands"": [""father_gift"", ""mother_gift"", ""sandra_saved""]}",data/conceptual-error-candidates/tier2/6260/google_gemini-2.5-flash_incomplete_calculation_total_money_.json,5,2,0.4,middle,ali
6579,tier2,google_gemini-2.5-flash,incomplete_calculation,L1,lead_actress_plays,80.0,1.0,4033449114126271047,2025-07-21,12:32:42,"{""type"": ""incomplete_calculation"", ""target_variable"": ""lead_actress_plays"", ""operand_to_remove"": ""lead_actress_percentage_num"", ""original_operands"": [""lead_actress_percentage_num"", ""percent_factor"", ""total_plays""]}",data/conceptual-error-candidates/tier2/6579/google_gemini-2.5-flash_incomplete_calculation_lead_actress_plays_.json,2,1,0.5,middle,ali
6827,tier2,google_gemini-2.5-flash,incomplete_calculation,L1,human_harvested_cranberries,24000.0,600.0,3878918824191926897,2025-07-21,12:32:42,"{""type"": ""incomplete_calculation"", ""target_variable"": ""human_harvested_cranberries"", ""operand_to_remove"": ""human_harvest_percent_num"", ""original_operands"": [""human_harvest_percent_num"", ""percent_factor"", ""total_cranberries""]}",data/conceptual-error-candidates/tier2/6827/google_gemini-2.5-flash_incomplete_calculation_human_harvested_cranberries_.json,2,1,0.5,middle,mauro
6920,tier2,google_gemini-2.5-flash,incomplete_calculation,L1,total_interest,784.0,392.0,116720666721022168,2025-07-21,12:32:42,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_interest"", ""operand_to_remove"": ""num_years"", ""original_operands"": [""interest_rate_percent"", ""num_years"", ""percent_to_decimal_factor"", ""principal_amount""]}",data/conceptual-error-candidates/tier2/6920/google_gemini-2.5-flash_incomplete_calculation_total_interest_.json,2,1,0.5,middle,yewei
7342,tier2,google_gemini-2.5-flash,incomplete_calculation,L2,second_shirt_discount_amount,5.0,500,7219550045561152708,2025-07-21,12:32:42,"{""type"": ""incomplete_calculation"", ""target_variable"": ""second_shirt_discount_amount"", ""operand_to_remove"": ""percent_factor"", ""original_operands"": [""percent_factor"", ""regular_price_per_shirt"", ""second_shirt_discount_percent_text""]}",data/conceptual-error-candidates/tier2/7342/google_gemini-2.5-flash_incomplete_calculation_second_shirt_discount_amount_.json,4,2,0.5,middle,arvind
242,tier2,google_gemini-2.5-flash,incomplete_calculation,L4,total_dozens_kept,3.0,2.0,-833361227100473970,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_dozens_kept"", ""operand_to_remove"": ""oatmeal_left_dozens"", ""original_operands"": [""chocolate_chip_left_dozens"", ""oatmeal_left_dozens"", ""sugar_left_dozens""]}",data/conceptual-error-candidates/tier2/242/google_gemini-2.5-flash_incomplete_calculation_total_dozens_kept_.json,5,4,0.8,late,yewei
596,tier2,google_gemini-2.5-flash,incomplete_calculation,L4,total_hours,54.0,29.0,5114613440473403477,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_hours"", ""operand_to_remove"": ""celeste_hours"", ""original_operands"": [""bianca_hours"", ""celeste_hours"", ""mcclain_hours""]}",data/conceptual-error-candidates/tier2/596/google_gemini-2.5-flash_incomplete_calculation_total_hours_.json,6,4,0.6666666666666666,late,ali
933,tier2,google_gemini-2.5-flash,incomplete_calculation,L3,total_steps,90,60,-5827623816229985819,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_steps"", ""operand_to_remove"": ""third_staircase_steps"", ""original_operands"": [""first_staircase_steps_L3"", ""second_staircase_steps"", ""third_staircase_steps""]}",data/conceptual-error-candidates/tier2/933/google_gemini-2.5-flash_incomplete_calculation_total_steps_.json,4,3,0.75,late,ali
1054,tier2,google_gemini-2.5-flash,incomplete_calculation,L5,total_cost,135.0,125.0,-1248267731834236725,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_cost"", ""operand_to_remove"": ""parking_fee"", ""original_operands"": [""cost_after_processing"", ""parking_fee"", ""total_entrance_fee""]}",data/conceptual-error-candidates/tier2/1054/google_gemini-2.5-flash_incomplete_calculation_total_cost_.json,5,5,1.0,late,ling
1286,tier2,google_gemini-2.5-flash,incomplete_calculation,L3,total_fish_count,42.0,30.0,11249986347094720,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_fish_count"", ""operand_to_remove"": ""yellow_fish_count"", ""original_operands"": [""blue_fish_count"", ""green_fish_count"", ""yellow_fish_count""]}",data/conceptual-error-candidates/tier2/1286/google_gemini-2.5-flash_incomplete_calculation_total_fish_count_.json,3,3,1.0,late,arvind
1988,tier2,google_gemini-2.5-flash,incomplete_calculation,L2,brandon_end_value,100.0,5.0,-223165624178083827,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""brandon_end_value"", ""operand_to_remove"": ""brandon_percent_num"", ""original_operands"": [""brandon_percent_num"", ""initial_investment"", ""percent_factor""]}",data/conceptual-error-candidates/tier2/1988/google_gemini-2.5-flash_incomplete_calculation_brandon_end_value_.json,3,2,0.6666666666666666,late,arvind
2353,tier2,google_gemini-2.5-flash,incomplete_calculation,L5,total_spend,77.0,72.0,-2918673952119669877,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_spend"", ""operand_to_remove"": ""rush_order_fee"", ""original_operands"": [""rush_order_fee"", ""subtotal_cost"", ""tip_amount""]}",data/conceptual-error-candidates/tier2/2353/google_gemini-2.5-flash_incomplete_calculation_total_spend_.json,5,5,1.0,late,arvind
2376,tier2,google_gemini-2.5-flash,incomplete_calculation,L3,total_cost,7.0,6.0,-511859614975244926,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_cost"", ""operand_to_remove"": ""syrup_cost"", ""original_operands"": [""brownie_cost"", ""ice_cream_cost"", ""nuts_cost"", ""syrup_cost""]}",data/conceptual-error-candidates/tier2/2376/google_gemini-2.5-flash_incomplete_calculation_total_cost_.json,3,3,1.0,late,arvind
2592,tier2,google_gemini-2.5-flash,incomplete_calculation,L4,total_punch_liters,21.0,12.0,810261494939131587,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_punch_liters"", ""operand_to_remove"": ""cherry_punch_liters"", ""original_operands"": [""apple_juice_liters"", ""cherry_punch_liters"", ""orange_punch_liters""]}",data/conceptual-error-candidates/tier2/2592/google_gemini-2.5-flash_incomplete_calculation_total_punch_liters_.json,5,4,0.8,late,arvind
2912,tier2,google_gemini-2.5-flash,incomplete_calculation,L4,total_books,369.0,289.0,5348489498214786371,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_books"", ""operand_to_remove"": ""third_level_books"", ""original_operands"": [""first_level_books"", ""second_level_books"", ""third_level_books"", ""top_level_books""]}",data/conceptual-error-candidates/tier2/2912/google_gemini-2.5-flash_incomplete_calculation_total_books_.json,4,4,1.0,late,ling
3393,tier2,google_gemini-2.5-flash,incomplete_calculation,L4,total_fudge_ounces,64.0,32.0,7341443940932592308,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_fudge_ounces"", ""operand_to_remove"": ""boris_fudge_ounces"", ""original_operands"": [""boris_fudge_ounces"", ""katya_fudge_ounces"", ""tomas_fudge_ounces""]}",data/conceptual-error-candidates/tier2/3393/google_gemini-2.5-flash_incomplete_calculation_total_fudge_ounces_.json,5,4,0.8,late,ling
3506,tier2,google_gemini-2.5-flash,incomplete_calculation,L3,total_coins,4,2,-2182220721470018314,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_coins"", ""operand_to_remove"": ""num_quarters"", ""original_operands"": [""num_nickels"", ""num_pennies"", ""num_quarters""]}",data/conceptual-error-candidates/tier2/3506/google_gemini-2.5-flash_incomplete_calculation_total_coins_.json,3,3,1.0,late,ling
3545,tier2,google_gemini-2.5-flash,incomplete_calculation,L2,weekly_biscuit_cost,7.0,1.0,-7396528321373935287,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""weekly_biscuit_cost"", ""operand_to_remove"": ""days_per_week"", ""original_operands"": [""days_per_week"", ""dog_biscuit_cost_per_unit"", ""dog_biscuits_per_evening""]}",data/conceptual-error-candidates/tier2/3545/google_gemini-2.5-flash_incomplete_calculation_weekly_biscuit_cost_.json,3,2,0.6666666666666666,late,ali
3970,tier2,google_gemini-2.5-flash,incomplete_calculation,L2,total_cans_per_batch,6.0,3,-1885341270605888709,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_cans_per_batch"", ""operand_to_remove"": ""tomatoes_cans"", ""original_operands"": [""beans_cans"", ""chilis_cans"", ""tomatoes_cans""]}",data/conceptual-error-candidates/tier2/3970/google_gemini-2.5-flash_incomplete_calculation_total_cans_per_batch_.json,3,2,0.6666666666666666,late,mauro
4142,tier2,google_gemini-2.5-flash,incomplete_calculation,L4,total_height,340.0,260.0,-8073010774114397036,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_height"", ""operand_to_remove"": ""left_building_height"", ""original_operands"": [""left_building_height"", ""middle_building_height"", ""right_building_height""]}",data/conceptual-error-candidates/tier2/4142/google_gemini-2.5-flash_incomplete_calculation_total_height_.json,4,4,1.0,late,arvind
4330,tier2,google_gemini-2.5-flash,incomplete_calculation,L2,simon_extra_legos,12.0,1200,780393635319994734,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""simon_extra_legos"", ""operand_to_remove"": ""percent_factor"", ""original_operands"": [""bruce_legos"", ""percent_factor"", ""simon_percent_more_num""]}",data/conceptual-error-candidates/tier2/4330/google_gemini-2.5-flash_incomplete_calculation_simon_extra_legos_.json,3,2,0.6666666666666666,late,arvind
4617,tier2,google_gemini-2.5-flash,incomplete_calculation,L2,total_subscriptions,11,10,-1422701500635388369,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_subscriptions"", ""operand_to_remove"": ""subscriptions_to_grandfather"", ""original_operands"": [""subscriptions_to_grandfather"", ""subscriptions_to_neighbor_one"", ""subscriptions_to_neighbor_two"", ""subscriptions_to_parents""]}",data/conceptual-error-candidates/tier2/4617/google_gemini-2.5-flash_incomplete_calculation_total_subscriptions_.json,3,2,0.6666666666666666,late,mauro
4672,tier2,google_gemini-2.5-flash,incomplete_calculation,L3,total_weekly_hours,20.5,14.5,-4109915625505556762,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_weekly_hours"", ""operand_to_remove"": ""saturday_hours"", ""original_operands"": [""saturday_hours"", ""total_monday_hours"", ""total_thursday_hours"", ""tuesday_hours""]}",data/conceptual-error-candidates/tier2/4672/google_gemini-2.5-flash_incomplete_calculation_total_weekly_hours_.json,4,3,0.75,late,yewei
4715,tier2,google_gemini-2.5-flash,incomplete_calculation,L4,senior_discount_amount,18.0,1.0,2850871403957663527,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""senior_discount_amount"", ""operand_to_remove"": ""discount_percent_num"", ""original_operands"": [""discount_percent_num"", ""monthly_base_cost"", ""percent_factor""]}",data/conceptual-error-candidates/tier2/4715/google_gemini-2.5-flash_incomplete_calculation_senior_discount_amount_.json,5,4,0.8,late,ling
4809,tier2,google_gemini-2.5-flash,incomplete_calculation,L3,second_month_interest,22.0,2200.0,-6407066327225927102,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""second_month_interest"", ""operand_to_remove"": ""percent_factor"", ""original_operands"": [""interest_rate_percent"", ""new_loan_total"", ""percent_factor""]}",data/conceptual-error-candidates/tier2/4809/google_gemini-2.5-flash_incomplete_calculation_second_month_interest_.json,3,3,1.0,late,mauro
5079,tier2,google_gemini-2.5-flash,incomplete_calculation,L3,total_spend,36.0,31.0,-8260640604956777700,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_spend"", ""operand_to_remove"": ""total_candy_cost"", ""original_operands"": [""combo_meal_cost"", ""total_candy_cost"", ""total_ticket_cost""]}",data/conceptual-error-candidates/tier2/5079/google_gemini-2.5-flash_incomplete_calculation_total_spend_.json,3,3,1.0,late,mauro
5204,tier2,google_gemini-2.5-flash,incomplete_calculation,L2,total_time_spent,5.0,2.0,-7602819602482333990,2025-07-21,12:32:41,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_time_spent"", ""operand_to_remove"": ""exploration_years"", ""original_operands"": [""book_writing_years"", ""exploration_years"", ""notes_compiling_years""]}",data/conceptual-error-candidates/tier2/5204/google_gemini-2.5-flash_incomplete_calculation_total_time_spent_.json,2,2,1.0,late,ali
