problem_index,rigorous_score,expected_json,predicted_json,full_prediction_text,sanitized_predicted_json,sanitized_expected_json,new_rigorous_score,score_difference
4520,1.0,"{""L1"": ""63*2=126"", ""L2"": ""126/3=42"", ""L3"": ""126+42+63=231"", ""FA"": """"}","{""L1"": ""63*2=126"", ""L2"": ""126/3=42"", ""L3"": ""126+42+63=231"", ""FA"": """"}","{
  ""L1"": ""63*2=126"",
  ""L2"": ""126/3=42"",
  ""L3"": ""126+42+63=231"",
  ""FA"": """"
}","{'L1': '63*2=126', 'L2': '126/3=42', 'L3': '126+42+63=231', 'FA': ''}","{'L1': '63*2=126', 'L2': '126/3=42', 'L3': '126+42+63=231', 'FA': ''}",1.0,0.0
5369,1.0,"{""L1"": ""500*500=250000"", ""L2"": ""250000*50=12500000"", ""L3"": ""12500000*5/20=3125000"", ""L4"": ""3125000/1000=3125"", ""L5"": ""3125*10=31250"", ""FA"": """"}","{""L1"": ""500*500=250000"", ""L2"": ""250000*50=12500000"", ""L3"": ""12500000*5/20=3125000"", ""L4"": ""3125000/1000=3125"", ""L5"": ""3125*10=31250"", ""FA"": """"}","{
  ""L1"": ""500*500=250000"",
  ""L2"": ""250000*50=12500000"",
  ""L3"": ""12500000*5/20=3125000"",
  ""L4"": ""3125000/1000=3125"",
  ""L5"": ""3125*10=31250"",
  ""FA"": """"
}","{'L1': '500*500=250000', 'L2': '250000*50=12500000', 'L3': '12500000*5/20=3125000', 'L4': '3125000/1000=3125', 'L5': '3125*10=31250', 'FA': ''}","{'L1': '500*500=250000', 'L2': '250000*50=12500000', 'L3': '12500000*5/20=3125000', 'L4': '3125000/1000=3125', 'L5': '3125*10=31250', 'FA': ''}",1.0,0.0
4979,1.0,"{""L1"": ""2+8+3=13"", ""L2"": ""12/2=6"", ""L3"": ""6-2=4"", ""L4"": ""13*4=52"", ""FA"": """"}","{""L1"": ""2+8+3=13"", ""L2"": ""12/2=6"", ""L3"": ""6-2=4"", ""L4"": ""13*4=52"", ""FA"": """"}","{
  ""L1"": ""2+8+3=13"",
  ""L2"": ""12/2=6"",
  ""L3"": ""6-2=4"",
  ""L4"": ""13*4=52"",
  ""FA"": """"
}","{'L1': '2+8+3=13', 'L2': '12/2=6', 'L3': '6-2=4', 'L4': '13*4=52', 'FA': ''}","{'L1': '2+8+3=13', 'L2': '12/2=6', 'L3': '6-2=4', 'L4': '13*4=52', 'FA': ''}",1.0,0.0
7136,0.6666666666666666,"{""L1"": ""12*4=48"", ""L2"": ""24=24"", ""L3"": ""24*7=168"", ""FA"": """"}","{""L1"": ""12*4=48"", ""L2"": ""48/2=24"", ""L3"": ""24*7=168"", ""FA"": """"}","{
  ""L1"": ""12*4=48"",
  ""L2"": ""48/2=24"",
  ""L3"": ""24*7=168"",
  ""FA"": """"
}","{'L1': '12*4=48', 'L2': '48/2=24', 'L3': '24*7=168', 'FA': ''}","{'L1': '12*4=48', 'L2': '24=24', 'L3': '24*7=168', 'FA': ''}",0.6666666666666666,0.0
848,1.0,"{""L1"": ""108/6=18"", ""L2"": ""2160/18=120"", ""L3"": ""120/5=24"", ""FA"": """"}","{""L1"": ""108/6=18"", ""L2"": ""2160/18=120"", ""L3"": ""120/5=24"", ""FA"": """"}","{
  ""L1"": ""108/6=18"",
  ""L2"": ""2160/18=120"",
  ""L3"": ""120/5=24"",
  ""FA"": """"
}","{'L1': '108/6=18', 'L2': '2160/18=120', 'L3': '120/5=24', 'FA': ''}","{'L1': '108/6=18', 'L2': '2160/18=120', 'L3': '120/5=24', 'FA': ''}",1.0,0.0
331,1.0,"{""L1"": ""4*2-1=7"", ""L2"": ""16-7-4=5"", ""L3"": ""3*5=15"", ""L4"": ""15*2=30"", ""L5"": ""30/5=6"", ""FA"": """"}","{""L1"": ""4*2-1=7"", ""L2"": ""16-7-4=5"", ""L3"": ""3*5=15"", ""L4"": ""15*2=30"", ""L5"": ""30/5=6"", ""FA"": """"}","{
  ""L1"": ""4*2-1=7"",
  ""L2"": ""16-7-4=5"",
  ""L3"": ""3*5=15"",
  ""L4"": ""15*2=30"",
  ""L5"": ""30/5=6"",
  ""FA"": """"
}","{'L1': '4*2-1=7', 'L2': '16-7-4=5', 'L3': '3*5=15', 'L4': '15*2=30', 'L5': '30/5=6', 'FA': ''}","{'L1': '4*2-1=7', 'L2': '16-7-4=5', 'L3': '3*5=15', 'L4': '15*2=30', 'L5': '30/5=6', 'FA': ''}",1.0,0.0
6779,1.0,"{""L1"": ""20*3=60"", ""L2"": ""60/10=6"", ""L3"": ""50*2=100"", ""L4"": ""100/10=10"", ""L5"": ""10-6=4"", ""FA"": """"}","{""L1"": ""20*3=60"", ""L2"": ""60/10=6"", ""L3"": ""50*2=100"", ""L4"": ""100/10=10"", ""L5"": ""10-6=4"", ""FA"": """"}","{
  ""L1"": ""20*3=60"",
  ""L2"": ""60/10=6"",
  ""L3"": ""50*2=100"",
  ""L4"": ""100/10=10"",
  ""L5"": ""10-6=4"",
  ""FA"": """"
}","{'L1': '20*3=60', 'L2': '60/10=6', 'L3': '50*2=100', 'L4': '100/10=10', 'L5': '10-6=4', 'FA': ''}","{'L1': '20*3=60', 'L2': '60/10=6', 'L3': '50*2=100', 'L4': '100/10=10', 'L5': '10-6=4', 'FA': ''}",1.0,0.0
690,1.0,"{""L1"": ""2400/2=1200"", ""L2"": ""2400+1200=3600"", ""L3"": ""3600/3=1200"", ""L4"": ""3600-1200=2400"", ""FA"": """"}","{""L1"": ""2400/2=1200"", ""L2"": ""2400+1200=3600"", ""L3"": ""3600/3=1200"", ""L4"": ""3600-1200=2400"", ""FA"": """"}","{
  ""L1"": ""2400/2=1200"",
  ""L2"": ""2400+1200=3600"",
  ""L3"": ""3600/3=1200"",
  ""L4"": ""3600-1200=2400"",
  ""FA"": """"
}","{'L1': '2400/2=1200', 'L2': '2400+1200=3600', 'L3': '3600/3=1200', 'L4': '3600-1200=2400', 'FA': ''}","{'L1': '2400/2=1200', 'L2': '2400+1200=3600', 'L3': '3600/3=1200', 'L4': '3600-1200=2400', 'FA': ''}",1.0,0.0
3588,1.0,"{""L1"": ""810/3=270"", ""L2"": ""270/3=90"", ""L3"": ""90/3=30"", ""FA"": """"}","{""L1"": ""810/3=270"", ""L2"": ""270/3=90"", ""L3"": ""90/3=30"", ""FA"": """"}","{
  ""L1"": ""810/3=270"",
  ""L2"": ""270/3=90"",
  ""L3"": ""90/3=30"",
  ""FA"": """"
}","{'L1': '810/3=270', 'L2': '270/3=90', 'L3': '90/3=30', 'FA': ''}","{'L1': '810/3=270', 'L2': '270/3=90', 'L3': '90/3=30', 'FA': ''}",1.0,0.0
6728,1.0,"{""L1"": ""42/2=21"", ""L2"": ""21+17=38"", ""L3"": ""38-3=35"", ""FA"": """"}","{""L1"": ""42/2=21"", ""L2"": ""21+17=38"", ""L3"": ""38-3=35"", ""FA"": """"}","{
  ""L1"": ""42/2=21"",
  ""L2"": ""21+17=38"",
  ""L3"": ""38-3=35"",
  ""FA"": """"
}","{'L1': '42/2=21', 'L2': '21+17=38', 'L3': '38-3=35', 'FA': ''}","{'L1': '42/2=21', 'L2': '21+17=38', 'L3': '38-3=35', 'FA': ''}",1.0,0.0
6977,1.0,"{""L1"": ""140/2=70"", ""L2"": ""140+70=210"", ""L3"": ""250-210=40"", ""FA"": """"}","{""L1"": ""140/2=70"", ""L2"": ""140+70=210"", ""L3"": ""250-210=40"", ""FA"": """"}","{
  ""L1"": ""140/2=70"",
  ""L2"": ""140+70=210"",
  ""L3"": ""250-210=40"",
  ""FA"": """"
}","{'L1': '140/2=70', 'L2': '140+70=210', 'L3': '250-210=40', 'FA': ''}","{'L1': '140/2=70', 'L2': '140+70=210', 'L3': '250-210=40', 'FA': ''}",1.0,0.0
1192,1.0,"{""L1"": ""120/3=40"", ""L2"": ""120/2=60"", ""L3"": ""40+60=100"", ""L4"": ""120-100=20"", ""FA"": """"}","{""L1"": ""120/3=40"", ""L2"": ""120/2=60"", ""L3"": ""40+60=100"", ""L4"": ""120-100=20"", ""FA"": """"}","{
  ""L1"": ""120/3=40"",
  ""L2"": ""120/2=60"",
  ""L3"": ""40+60=100"",
  ""L4"": ""120-100=20"",
  ""FA"": """"
}","{'L1': '120/3=40', 'L2': '120/2=60', 'L3': '40+60=100', 'L4': '120-100=20', 'FA': ''}","{'L1': '120/3=40', 'L2': '120/2=60', 'L3': '40+60=100', 'L4': '120-100=20', 'FA': ''}",1.0,0.0
2267,0.6,"{""L1"": ""11*4=44"", ""L2"": ""20*3=60"", ""L3"": ""44+60=104"", ""L4"": ""104/2=52"", ""L5"": ""52/2=26"", ""FA"": """"}","{""L1"": ""11*4=44"", ""L2"": ""20*3=60"", ""L3"": ""44+60=104"", ""L4"": ""44/2=22"", ""L5"": ""2*52=104"", ""FA"": """"}","{
  ""L1"": ""11*4=44"",
  ""L2"": ""20*3=60"",
  ""L3"": ""44+60=104"",
  ""L4"": ""44/2=22"",
  ""L5"": ""2*52=104"",
  ""FA"": """"
}","{'L1': '11*4=44', 'L2': '20*3=60', 'L3': '44+60=104', 'L4': '44/2=22', 'L5': '2*52=104', 'FA': ''}","{'L1': '11*4=44', 'L2': '20*3=60', 'L3': '44+60=104', 'L4': '104/2=52', 'L5': '52/2=26', 'FA': ''}",0.6,0.0
910,1.0,"{""L1"": ""128/2=64"", ""L2"": ""64/4=16"", ""L3"": ""16/8=2"", ""FA"": """"}","{""L1"": ""128/2=64"", ""L2"": ""64/4=16"", ""L3"": ""16/8=2"", ""FA"": """"}","{
  ""L1"": ""128/2=64"",
  ""L2"": ""64/4=16"",
  ""L3"": ""16/8=2"",
  ""FA"": """"
}","{'L1': '128/2=64', 'L2': '64/4=16', 'L3': '16/8=2', 'FA': ''}","{'L1': '128/2=64', 'L2': '64/4=16', 'L3': '16/8=2', 'FA': ''}",1.0,0.0
2965,1.0,"{""L1"": ""20/10=2"", ""L2"": ""20/5=4"", ""L3"": ""3*20/4=15"", ""L4"": ""2+15-2-4-1=10"", ""FA"": """"}","{""L1"": ""20/10=2"", ""L2"": ""20/5=4"", ""L3"": ""3*20/4=15"", ""L4"": ""2+15-2-4-1=10"", ""FA"": """"}","{
  ""L1"": ""20/10=2"",
  ""L2"": ""20/5=4"",
  ""L3"": ""3*20/4=15"",
  ""L4"": ""2+15-2-4-1=10"",
  ""FA"": """"
}","{'L1': '20/10=2', 'L2': '20/5=4', 'L3': '3*20/4=15', 'L4': '2+15-2-4-1=10', 'FA': ''}","{'L1': '20/10=2', 'L2': '20/5=4', 'L3': '3*20/4=15', 'L4': '2+15-2-4-1=10', 'FA': ''}",1.0,0.0
2004,1.0,"{""L1"": ""4*75=300"", ""L2"": ""80+10=90"", ""L3"": ""90+80=170"", ""L4"": ""300-170=130"", ""L5"": ""130/2=65"", ""FA"": """"}","{""L1"": ""4*75=300"", ""L2"": ""80+10=90"", ""L3"": ""90+80=170"", ""L4"": ""300-170=130"", ""L5"": ""130/2=65"", ""FA"": """"}","{
  ""L1"": ""4*75=300"",
  ""L2"": ""80+10=90"",
  ""L3"": ""90+80=170"",
  ""L4"": ""300-170=130"",
  ""L5"": ""130/2=65"",
  ""FA"": """"
}","{'L1': '4*75=300', 'L2': '80+10=90', 'L3': '90+80=170', 'L4': '300-170=130', 'L5': '130/2=65', 'FA': ''}","{'L1': '4*75=300', 'L2': '80+10=90', 'L3': '90+80=170', 'L4': '300-170=130', 'L5': '130/2=65', 'FA': ''}",1.0,0.0
1826,1.0,"{""L1"": ""5+7=12"", ""L2"": ""7*2=14"", ""L3"": ""14+12=26"", ""L4"": ""1/2*26=13"", ""L5"": ""5+7+14+13=39"", ""FA"": """"}","{""L1"": ""5+7=12"", ""L2"": ""7*2=14"", ""L3"": ""14+12=26"", ""L4"": ""1/2*26=13"", ""L5"": ""5+7+14+13=39"", ""FA"": """"}","{
  ""L1"": ""5+7=12"",
  ""L2"": ""7*2=14"",
  ""L3"": ""14+12=26"",
  ""L4"": ""1/2*26=13"",
  ""L5"": ""5+7+14+13=39"",
  ""FA"": """"
}","{'L1': '5+7=12', 'L2': '7*2=14', 'L3': '14+12=26', 'L4': '1/2*26=13', 'L5': '5+7+14+13=39', 'FA': ''}","{'L1': '5+7=12', 'L2': '7*2=14', 'L3': '14+12=26', 'L4': '1/2*26=13', 'L5': '5+7+14+13=39', 'FA': ''}",1.0,0.0
4292,0.75,"{""L1"": ""2*4=8"", ""L2"": ""8+4=12"", ""L3"": ""12*1/4=3"", ""L4"": ""12-3=9"", ""FA"": """"}","{""L1"": ""2*4=8"", ""L2"": ""8+4=12"", ""L3"": ""12/4=3"", ""L4"": ""12-3=9"", ""FA"": """"}","{
  ""L1"": ""2*4=8"",
  ""L2"": ""8+4=12"",
  ""L3"": ""12/4=3"",
  ""L4"": ""12-3=9"",
  ""FA"": """"
}","{'L1': '2*4=8', 'L2': '8+4=12', 'L3': '12/4=3', 'L4': '12-3=9', 'FA': ''}","{'L1': '2*4=8', 'L2': '8+4=12', 'L3': '12*1/4=3', 'L4': '12-3=9', 'FA': ''}",0.75,0.0
6279,1.0,"{""L1"": ""2*22=44"", ""L2"": ""2*16=32"", ""L3"": ""3*7=21"", ""L4"": ""44+32+21=97"", ""FA"": """"}","{""L1"": ""2*22=44"", ""L2"": ""2*16=32"", ""L3"": ""3*7=21"", ""L4"": ""44+32+21=97"", ""FA"": """"}","{
  ""L1"": ""2*22=44"",
  ""L2"": ""2*16=32"",
  ""L3"": ""3*7=21"",
  ""L4"": ""44+32+21=97"",
  ""FA"": """"
}","{'L1': '2*22=44', 'L2': '2*16=32', 'L3': '3*7=21', 'L4': '44+32+21=97', 'FA': ''}","{'L1': '2*22=44', 'L2': '2*16=32', 'L3': '3*7=21', 'L4': '44+32+21=97', 'FA': ''}",1.0,0.0
893,1.0,"{""L1"": ""10+2=12"", ""L2"": ""12*20=240"", ""L3"": ""5*10=50"", ""L4"": ""7*5=35"", ""L5"": ""240+50+35=325"", ""FA"": """"}","{""L1"": ""10+2=12"", ""L2"": ""12*20=240"", ""L3"": ""5*10=50"", ""L4"": ""7*5=35"", ""L5"": ""240+50+35=325"", ""FA"": """"}","{
  ""L1"": ""10+2=12"",
  ""L2"": ""12*20=240"",
  ""L3"": ""5*10=50"",
  ""L4"": ""7*5=35"",
  ""L5"": ""240+50+35=325"",
  ""FA"": """"
}","{'L1': '10+2=12', 'L2': '12*20=240', 'L3': '5*10=50', 'L4': '7*5=35', 'L5': '240+50+35=325', 'FA': ''}","{'L1': '10+2=12', 'L2': '12*20=240', 'L3': '5*10=50', 'L4': '7*5=35', 'L5': '240+50+35=325', 'FA': ''}",1.0,0.0
163,1.0,"{""L1"": ""4*6=24"", ""L2"": ""15*24=360"", ""L3"": ""2*6=12"", ""L4"": ""360+12=372"", ""L5"": ""372-300=72"", ""FA"": """"}","{""L1"": ""4*6=24"", ""L2"": ""15*24=360"", ""L3"": ""2*6=12"", ""L4"": ""360+12=372"", ""L5"": ""372-300=72"", ""FA"": """"}","{
  ""L1"": ""4*6=24"",
  ""L2"": ""15*24=360"",
  ""L3"": ""2*6=12"",
  ""L4"": ""360+12=372"",
  ""L5"": ""372-300=72"",
  ""FA"": """"
}","{'L1': '4*6=24', 'L2': '15*24=360', 'L3': '2*6=12', 'L4': '360+12=372', 'L5': '372-300=72', 'FA': ''}","{'L1': '4*6=24', 'L2': '15*24=360', 'L3': '2*6=12', 'L4': '360+12=372', 'L5': '372-300=72', 'FA': ''}",1.0,0.0
3786,1.0,"{""L1"": ""23+12=35"", ""L2"": ""35-14=21"", ""FA"": """"}","{""L1"": ""23+12=35"", ""L2"": ""35-14=21"", ""FA"": """"}","{
  ""L1"": ""23+12=35"",
  ""L2"": ""35-14=21"",
  ""FA"": """"
}","{'L1': '23+12=35', 'L2': '35-14=21', 'FA': ''}","{'L1': '23+12=35', 'L2': '35-14=21', 'FA': ''}",1.0,0.0
570,1.0,"{""L1"": ""10*5=50"", ""L2"": ""3*25=75"", ""L3"": ""8*5=40"", ""L4"": ""60*1=60"", ""L5"": ""75-25=50"", ""L6"": ""50+50+40+60=200"", ""FA"": """"}","{""L1"": ""10*5=50"", ""L2"": ""3*25=75"", ""L3"": ""8*5=40"", ""L4"": ""60*1=60"", ""L5"": ""75-25=50"", ""L6"": ""50+50+40+60=200"", ""FA"": """"}","{
  ""L1"": ""10*5=50"",
  ""L2"": ""3*25=75"",
  ""L3"": ""8*5=40"",
  ""L4"": ""60*1=60"",
  ""L5"": ""75-25=50"",
  ""L6"": ""50+50+40+60=200"",
  ""FA"": """"
}","{'L1': '10*5=50', 'L2': '3*25=75', 'L3': '8*5=40', 'L4': '60*1=60', 'L5': '75-25=50', 'L6': '50+50+40+60=200', 'FA': ''}","{'L1': '10*5=50', 'L2': '3*25=75', 'L3': '8*5=40', 'L4': '60*1=60', 'L5': '75-25=50', 'L6': '50+50+40+60=200', 'FA': ''}",1.0,0.0
146,1.0,"{""L1"": ""22+3=25"", ""L2"": ""25-4=21"", ""L3"": ""22+25+21=68"", ""L4"": ""68*2=136"", ""FA"": """"}","{""L1"": ""22+3=25"", ""L2"": ""25-4=21"", ""L3"": ""22+25+21=68"", ""L4"": ""68*2=136"", ""FA"": """"}","{
  ""L1"": ""22+3=25"",
  ""L2"": ""25-4=21"",
  ""L3"": ""22+25+21=68"",
  ""L4"": ""68*2=136"",
  ""FA"": """"
}","{'L1': '22+3=25', 'L2': '25-4=21', 'L3': '22+25+21=68', 'L4': '68*2=136', 'FA': ''}","{'L1': '22+3=25', 'L2': '25-4=21', 'L3': '22+25+21=68', 'L4': '68*2=136', 'FA': ''}",1.0,0.0
4165,1.0,"{""L1"": ""2*2=4"", ""L2"": ""2*2*2=8"", ""L3"": ""2+4+8=14"", ""L4"": ""14*2=28"", ""FA"": """"}","{""L1"": ""2*2=4"", ""L2"": ""2*2*2=8"", ""L3"": ""2+4+8=14"", ""L4"": ""14*2=28"", ""FA"": """"}","{
  ""L1"": ""2*2=4"",
  ""L2"": ""2*2*2=8"",
  ""L3"": ""2+4+8=14"",
  ""L4"": ""14*2=28"",
  ""FA"": """"
}","{'L1': '2*2=4', 'L2': '2*2*2=8', 'L3': '2+4+8=14', 'L4': '14*2=28', 'FA': ''}","{'L1': '2*2=4', 'L2': '2*2*2=8', 'L3': '2+4+8=14', 'L4': '14*2=28', 'FA': ''}",1.0,0.0
1959,1.0,"{""L1"": ""11-2=9"", ""L2"": ""9-3=6"", ""FA"": """"}","{""L1"": ""11-2=9"", ""L2"": ""9-3=6"", ""FA"": """"}","{
  ""L1"": ""11-2=9"",
  ""L2"": ""9-3=6"",
  ""FA"": """"
}","{'L1': '11-2=9', 'L2': '9-3=6', 'FA': ''}","{'L1': '11-2=9', 'L2': '9-3=6', 'FA': ''}",1.0,0.0
4877,1.0,"{""L1"": ""12*2=24"", ""L2"": ""8-2=6"", ""L3"": ""6+8+6=20"", ""L4"": ""24-20=4"", ""FA"": """"}","{""L1"": ""12*2=24"", ""L2"": ""8-2=6"", ""L3"": ""6+8+6=20"", ""L4"": ""24-20=4"", ""FA"": """"}","{
  ""L1"": ""12*2=24"",
  ""L2"": ""8-2=6"",
  ""L3"": ""6+8+6=20"",
  ""L4"": ""24-20=4"",
  ""FA"": """"
}","{'L1': '12*2=24', 'L2': '8-2=6', 'L3': '6+8+6=20', 'L4': '24-20=4', 'FA': ''}","{'L1': '12*2=24', 'L2': '8-2=6', 'L3': '6+8+6=20', 'L4': '24-20=4', 'FA': ''}",1.0,0.0
3068,1.0,"{""L1"": ""20-5=15"", ""L2"": ""3+7=10"", ""L3"": ""15-10=5"", ""FA"": """"}","{""L1"": ""20-5=15"", ""L2"": ""3+7=10"", ""L3"": ""15-10=5"", ""FA"": """"}","{
  ""L1"": ""20-5=15"",
  ""L2"": ""3+7=10"",
  ""L3"": ""15-10=5"",
  ""FA"": """"
}","{'L1': '20-5=15', 'L2': '3+7=10', 'L3': '15-10=5', 'FA': ''}","{'L1': '20-5=15', 'L2': '3+7=10', 'L3': '15-10=5', 'FA': ''}",1.0,0.0
