question,wrong_answer,error_type
"Jenny has a tummy ache. Her brother Mike says that it is because Jenny ate 5 more than thrice the number of chocolate squares that he ate.  If Mike ate 20 chocolate squares, how many did Jenny eat?","Thrice the number of chocolate squares that Mike ate is 20 squares * 3 = 60 squares.
Jenny therefore ate 60 squares + 5 squares = 65 chocolate squares
#### 65",correct
"Jake is retrieving the notes on a communal board, putting all of the red notes in the complaints bin and all of the blue notes in the compliments bin. The red notes were in 5 rows with 6 notes in each row. There are 2 blue notes under each of the red notes, as well as another 10 blue notes scattered at the bottom of the board. How many notes in total are put into the complaints and compliments bins?","There are a total of 5 rows of red notes * 6 notes per row = 30 red notes on the board.
There are 2 blue notes per red notes * 30 red notes = 60 blue notes under the red notes.
With the other blue notes at the bottom of the board, there are a total of 60 + 10 = 60 blue notes.
So in total, there are 30 red notes + 60 blue notes = 90 notes in total.
#### 90",computational_error
"Jake is retrieving the notes on a communal board, putting all of the red notes in the complaints bin and all of the blue notes in the compliments bin. The red notes were in 5 rows with 6 notes in each row. There are 2 blue notes under each of the red notes, as well as another 10 blue notes scattered at the bottom of the board. How many notes in total are put into the complaints and compliments bins?","There are a total of 5 rows of red notes * 6 notes per row = 30 red notes on the board.
There are 2 blue notes per red notes * 30 red notes = 60 blue notes under the red notes.
With the other blue notes at the bottom of the board, there are a total of 60 + 30 = 90 blue notes.
So in total, there are 30 red notes + 90 blue notes = 120 notes in total.
#### 120",conceptual_error
"Jake is retrieving the notes on a communal board, putting all of the red notes in the complaints bin and all of the blue notes in the compliments bin. The red notes were in 5 rows with 6 notes in each row. There are 2 blue notes under each of the red notes, as well as another 10 blue notes scattered at the bottom of the board. How many notes in total are put into the complaints and compliments bins?","There are a total of 5 rows of red notes * 6 notes per row = 30 red notes on the board.
There are 2 blue notes per red notes * 30 red notes = 60 blue notes under the red notes.
With the other blue notes at the bottom of the board, there are a total of 60 + 10 = 70 blue notes.
So in total, there are 30 red notes + 70 blue notes = 100 notes in total.
#### 100",correct
"A flagpole is 12 feet tall. It breaks, folding over in half, such that what was the tip of the flagpole is now dangling two feet above the ground. How far from the base, in feet, did the flagpole break?","The break occurred (12-2)/2=5 feet from the top.
Then it was 12-5=12 feet from the base.
#### 12",computational_error
"A flagpole is 12 feet tall. It breaks, folding over in half, such that what was the tip of the flagpole is now dangling two feet above the ground. How far from the base, in feet, did the flagpole break?","The break occurred (12-2)/2=5 feet from the top.
Then it was 12+5=17 feet from the base.
#### 17",conceptual_error
"A flagpole is 12 feet tall. It breaks, folding over in half, such that what was the tip of the flagpole is now dangling two feet above the ground. How far from the base, in feet, did the flagpole break?","The break occurred (12-2)/2=5 feet from the top.
Then it was 12-5=7 feet from the base.
#### 7",correct
"Matthew, the baker, arrives at work early every morning to make his famous caramel-apple coffee cakes for the day.  It usually takes Matthew 1 hour to assemble ingredients, 1.5 hours to bake the cakes, and another 1 hour to decorate each cake with cinnamon sprinkles.  One day, Matthew's oven failed to reach the correct temperature and it took twice as long for the cakes to bake as they usually take.  On that day, how long did it take, in hours, for Matthew to make his famous caramel-apple coffee cakes?","Twice 1.5 hours is 2*1.5=3 hours.
Thus, on that day, it took Matthew 1+3+1=6 hours to make the cakes.
#### 6",computational_error
"Matthew, the baker, arrives at work early every morning to make his famous caramel-apple coffee cakes for the day.  It usually takes Matthew 1 hour to assemble ingredients, 1.5 hours to bake the cakes, and another 1 hour to decorate each cake with cinnamon sprinkles.  One day, Matthew's oven failed to reach the correct temperature and it took twice as long for the cakes to bake as they usually take.  On that day, how long did it take, in hours, for Matthew to make his famous caramel-apple coffee cakes?","Twice 1.5 hours is 2*1.5=3 hours.
Thus, on that day, it took Matthew 1+3= 4 hours to make the cakes.
#### 4",conceptual_error
"Matthew, the baker, arrives at work early every morning to make his famous caramel-apple coffee cakes for the day.  It usually takes Matthew 1 hour to assemble ingredients, 1.5 hours to bake the cakes, and another 1 hour to decorate each cake with cinnamon sprinkles.  One day, Matthew's oven failed to reach the correct temperature and it took twice as long for the cakes to bake as they usually take.  On that day, how long did it take, in hours, for Matthew to make his famous caramel-apple coffee cakes?","Twice 1.5 hours is 2*1.5=3 hours.
Thus, on that day, it took Matthew 1+3+1=5 hours to make the cakes.
#### 5",correct
"In 2021, Wayne is 37 years old.  His brother Peter is 3 years older than him and their sister Julia is 2 years older than Peter.  What year was Julia born in?","Peter is 3 years older than Wayne who is 37 so Peter is 37+3 = 37 years old
Julia is 2 years older than Peter who is 37 so Julia is 2+37 = 39 years old
It's 2021 and Julia is 39 years old so she was born in 2021-39 = 1982
#### 1982",computational_error
"In 2021, Wayne is 37 years old.  His brother Peter is 3 years older than him and their sister Julia is 2 years older than Peter.  What year was Julia born in?","Peter is 3 years older than Wayne who is 37 so Peter is 37+3 = 40 years old
Julia is 2 years older than Peter who is 40 so Julia is 2+40 = 42 years old
It's 2021 and Julia is 40 years old so she was born in 2021-40 = 1981
#### 1981",conceptual_error
"In 2021, Wayne is 37 years old.  His brother Peter is 3 years older than him and their sister Julia is 2 years older than Peter.  What year was Julia born in?","Peter is 3 years older than Wayne who is 37 so Peter is 37+3 = 40 years old
Julia is 2 years older than Peter who is 40 so Julia is 2+40 = 42 years old
It's 2021 and Julia is 42 years old so she was born in 2021-42 = 1979
#### 1979",correct
John decided to buy 10 pins for himself.  They are normally $20 each but they were on sale for 15% off.  How much did he spend on pins?,"The sell reduced the price of each pin by 20*0.15=$3
So he paid 20-3=$21 per pin
So the total cost was 21*10=$210
#### 210",computational_error
John decided to buy 10 pins for himself.  They are normally $20 each but they were on sale for 15% off.  How much did he spend on pins?,"The sell reduced the price of each pin by 20*.15=$3
So he paid 20+3=$23 per pin
So the total cost was 23*10=$230
#### 230",conceptual_error
John decided to buy 10 pins for himself.  They are normally $20 each but they were on sale for 15% off.  How much did he spend on pins?,"The sell reduced the price of each pin by 20*.15=$3
So he paid 20-3=$17 per pin
So the total cost was 17*10=$170
#### 170",correct
Winston has 14 quarters. He then spends half a dollar on candy. How many cents does he have left?,"Winston has 530 cents because 14 x 25 = 530
He spends 50 cents because $100 / 2 = 50 cents
He has 480 cents left at the end.
#### 480",computational_error
Winston has 14 quarters. He then spends half a dollar on candy. How many cents does he have left?,"Winston has 350 cents because 14 x 25 = 350
He spends 10 cents because $1 / 2= 10 cents
He has 340 cents left at the end.
#### 340",conceptual_error
Winston has 14 quarters. He then spends half a dollar on candy. How many cents does he have left?,"Winston has 350 cents because 14 x 25 = 350
He spends 50 cents because $1 / 2 = 50 cents
He has 300 cents left at the end.
#### 300",correct
"To get the printer to work, Jerry needs to add a black-and-white cartridge and three color cartridges. If each color cartridge costs $32 and each black-and-white cartridge costs $27, how much does he pay total?","First find the total cost of the color cartridges: $32/cartridge * 3 cartridges = $69
Then add the cost of the black-and-white cartridge to find the total cost: $69 + $27 = $96
#### 96",computational_error
"To get the printer to work, Jerry needs to add a black-and-white cartridge and three color cartridges. If each color cartridge costs $32 and each black-and-white cartridge costs $27, how much does he pay total?","First find the total cost of the color cartridges: $32/cartridge * 3 cartridges = $96
Then add the cost of the black-and-white cartridge to find the total cost: $96 - $27 = $69
#### 69",conceptual_error
"To get the printer to work, Jerry needs to add a black-and-white cartridge and three color cartridges. If each color cartridge costs $32 and each black-and-white cartridge costs $27, how much does he pay total?","First find the total cost of the color cartridges: $32/cartridge * 3 cartridges = $96
Then add the cost of the black-and-white cartridge to find the total cost: $96 + $27 = $123
#### 123",correct
"A choir was singing a song that involved 30 singers. In the first verse, only half of them sang. In the second verse, a third of the remaining singers joined in. How many people joined in the final third verse that the whole choir sang together?","In the first verse, 30 / 2 = 15 singers sang.
In the second verse, 15 / 3 = 5 singers joined in.
In the final verse, 30 - 15 - 5 = 12 singers joined for the whole choir to sing together.
#### 12",computational_error
"A choir was singing a song that involved 30 singers. In the first verse, only half of them sang. In the second verse, a third of the remaining singers joined in. How many people joined in the final third verse that the whole choir sang together?","In the first verse, 30 / 2 = 15 singers sang.
In the second verse, 15 / 3 = 5 singers joined in.
In the final verse, 30 +15 +5 = 50 singers joined for the whole choir to sing together.
#### 50",conceptual_error
"A choir was singing a song that involved 30 singers. In the first verse, only half of them sang. In the second verse, a third of the remaining singers joined in. How many people joined in the final third verse that the whole choir sang together?","In the first verse, 30 / 2 = 15 singers sang.
In the second verse, 15 / 3 = 5 singers joined in.
In the final verse, 30 - 15 - 5 = 10 singers joined for the whole choir to sing together.
#### 10",correct
